"ano","sq_candidato","nome_candidato","sigla_uf","sigla_partido","qtd_doacoes","qtd_doadores","total_receita","media_receita","recursos de outros candidatos/comitês","recursos de pessoas físicas","recursos de pessoas jurídicas","recursos próprios","qtd_despesas","qtd_fornecedores","total_despesa","media_despesa","descricao_cargo","sexo","grau_instrucao","estado_civil","descricao_ocupacao","votos"
2014,240000000667,"MICHÉL CÉLIO DA SILVA PINHEIRO","SC","PSDB",6,6,3840.52,640.086666666667,NA,2800,NA,1040.52,2,2,2800,1400,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",1359
2014,240000000674,"ROSELY ROSANA FERRARI DALLABONA","SC","PSDB",4,4,2604.64,651.16,671.05,1933.59,NA,NA,11,11,2604.64,236.785454545455,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","COMERCIÁRIO",1657
2014,240000000685,"GUILHERME AUGUSTO GAERTNER WEBER","SC","PSOL",1,1,114.5,114.5,114.5,NA,NA,NA,1,1,114.5,114.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",0
2014,240000000713,"CLAUDINEY DE PAULO IRMÃO","SC","PP",5,5,7160,1432,NA,NA,NA,2160,6,5,6630,1326,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL",1110
2014,240000000714,"GERY ANTÔNIO DARTORA","SC","PP",9,9,15304,1700.44444444444,NA,1724,NA,13580,19,19,15303.04,805.423157894737,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",2401
2014,250000000091,"ADELMIRO DE SOUZA BARCELLOS","SP","PT do B",4,4,1177.4,294.35,290,NA,887.4,NA,4,4,1177.4,294.35,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MOTORISTA PARTICULAR",163
2014,250000000092,"ADEMIR ALBANO LOPES","SP","PT do B",19,19,19159.14,1008.37578947368,2819,8900,250,6012.74,37,32,18599.91,581.2471875,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL CIVIL",5491
2014,250000000093,"ADMIR GERVASIO MOREIRA","SP","PTN",25,20,21396.02,1069.801,12239.75,NA,NA,4030,41,28,20007.7,714.560714285714,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MILITAR REFORMADO",3339
2014,250000000094,"ADRIANA SILVA RENAUT CAVALHEIRO","SP","PTC",9,9,2155,239.444444444444,NA,1000,NA,1010,10,9,2172.5,241.388888888889,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","CANTOR E COMPOSITOR",796
2014,250000000095,"AGNALDO SAMPAIO","SP","PTC",7,7,979.97,139.995714285714,124.97,700,NA,10,6,6,969.97,161.661666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DIRETOR DE EMPRESAS",658
2014,250000000096,"ALBERTO BETÃO PEREIRA JUSTINO","SP","PT do B",31,31,475617.87,15342.5119354839,3629.25,6000,380945,49000,344,280,396082.07,1414.57882142857,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","VEREADOR",15190
2014,250000000099,"ANDRE BELIZARIO JACINTO","SP","PT do B",6,6,3227.4,537.9,450,1600,NA,NA,6,6,3227.4,537.9,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",112
2014,250000000101,"ANTÔNIO BARBOSA AGUIAR","SP","PT do B",7,7,1044.4,149.2,100,NA,NA,132,10,8,1028.4,128.55,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",294
2014,250000000102,"CARLOS JOSE FAVARO CARRASCO","SP","PTC",9,8,7774.95,971.86875,223.75,724,NA,6892.2,25,24,7974.95,332.289583333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",1898
2014,250000000103,"CICERO CARLOS FERNANDES DO NASCIMENTO","SP","PSL",13,12,5491.84,457.653333333333,150,2027,1700,29.34,13,13,6341.84,487.833846153846,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",1759
2014,250000000105,"CLAUDIA PAOLA SAAVEDRA SCHUSTER","SP","PSL",5,3,1800,600,300,300,NA,1500,5,4,1950,487.5,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","FARMACÊUTICO",176
2014,250000000106,"CLAUDINEI DE OLIVEIRA BARBOSA","SP","PSL",13,13,11010,846.923076923077,NA,1548,3610,2500,84,72,10731.48,149.048333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",3871
2014,250000000107,"CLAUDIO FERREIRA SILVA","SP","PTN",1,1,1200,1200,NA,1200,NA,NA,4,4,1168.4,292.1,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",1249
2014,250000000108,"CLAUDIO JOSÉ DE OLIVEIRA GONÇALVES","SP","PTN",10,9,6050.27,672.252222222222,NA,200,NA,NA,10,9,6050.27,672.252222222222,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",712
2014,250000000109,"CLAUDIO ROBERTO NAVA","SP","PSL",7,7,16195,2313.57142857143,35,4500,NA,9600,20,20,88209,4410.45,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",3374
2014,250000000110,"CLEBER ADRIANO DE FARIA","SP","PTC",4,4,1576.25,394.0625,731.25,700,NA,NA,4,4,1576.25,394.0625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",718
2014,250000000111,"CLEBER ARAUJO BARBOSA","SP","PTN",7,6,2879,479.833333333333,179,NA,NA,NA,7,6,2879,479.833333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",3149
2014,250000000112,"DANIEL CALDEIRA MATEUS","SP","PSL",5,5,62000,12400,NA,29000,33000,NA,36,31,59565,1921.45161290323,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",0
2014,250000000114,"DAVI CICHETTO DE MORAES","SP","PTN",5,5,3080,616,NA,100,NA,NA,5,5,3080,616,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",348
2014,250000000115,"EDSON HATO","SP","PTC",5,5,1200,240,105,550,NA,400,12,9,1068.15,118.683333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",2182
2014,250000000116,"EDUARDO DALANEZI GIRON","SP","PTN",6,6,3850,641.666666666667,400,NA,NA,NA,6,6,3850,641.666666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","BANCÁRIO E ECONOMIÁRIO",606
2014,250000000117,"ENIO TADEU ZENEZI","SP","PSL",7,7,3716.75,530.964285714286,NA,724,NA,600,11,10,3696.45,369.645,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",325
2014,250000000118,"ESTER DA SILVA","SP","PSL",6,6,3226.25,537.708333333333,1122,NA,2104.25,NA,6,6,3226.25,537.708333333333,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",370
2014,250000000120,"FRANCISCO CARLOS CONCEIÇÃO","SP","PTC",9,9,7145,793.888888888889,NA,550,NA,6450,14,13,6645,511.153846153846,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",0
2014,250000000121,"FRANCISCO MARCELO ORTIZ FILHO","SP","PSL",50,37,182363.85,4928.7527027027,2147,14800,NA,155200,883,562,169501.6,301.604270462633,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",32195
2014,250000000122,"GENILSON DOS SANTOS","SP","PSL",13,12,5773.3,481.108333333333,810.8,3962.5,NA,2000,12,12,6773.3,564.441666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",607
2014,250000000123,"JADSON MENDES DE LIMA","SP","PSL",11,10,31124.6,3112.46,NA,1222.6,NA,1000,90,80,55098.7,688.73375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",29695
2014,250000000124,"JEFFERSON TORRES DA CRUZ","SP","PTC",6,6,870.47,145.078333333333,25.47,700,NA,NA,6,6,870.47,145.078333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",430
2014,250000000126,"JORDÃO MOISES FABREGA","SP","PT do B",10,10,11711.15,1171.115,NA,NA,10700,NA,19,18,10612.15,589.563888888889,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",846
2014,250000000127,"JOSE APARECIDO DA SILVA JUNIOR","SP","PTC",4,3,345,115,NA,200,NA,NA,4,3,345,115,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",3074
2014,250000000129,"JOÃO FELIZ GOMES","SP","PSL",2,2,650,325,150,500,NA,NA,2,2,650,325,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","OUTROS",218
2014,250000000130,"JULIANA DOS SANTOS SILVA","SP","PTC",2,2,700,350,NA,700,NA,NA,2,2,700,350,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS",61
2014,250000000133,"LUCIANO FREIRE DA SILVA","SP","PTC",10,9,5707,634.111111111111,NA,70,NA,6492,16,16,6737.9,421.11875,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","BOMBEIRO MILITAR",924
2014,250000000134,"LUCIANO GOMES","SP","PT do B",7,7,9493.56,1356.22285714286,NA,3747.86,5000,109.55,19,16,9455.41,590.963125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",5960
2014,250000000135,"MARCIO MARTINS PEREIRA","SP","PSL",3,3,1875.5,625.166666666667,1790,NA,NA,NA,10,9,1718.5,190.944444444444,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",1005
2014,250000000136,"MARIA FRANCISCA DA SILVA NEVES","SP","PTC",2,2,550,275,NA,550,NA,NA,2,2,550,275,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS",50
2014,250000000137,"MARINALVA DE SOUZA","SP","PTN",9,9,5960.27,662.252222222222,NA,400,NA,NA,9,9,5960.27,662.252222222222,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",176
2014,250000000138,"MARIVAL DE JESUS BRUNO","SP","PSL",13,11,6190.25,562.75,NA,1750,NA,1500,13,11,6120.25,556.386363636364,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",804
2014,250000000139,"MIRIAM DUQUE DE ALMEIDA","SP","PSL",14,14,17785.25,1270.375,11345,20,3420,NA,18,18,17785.25,988.069444444444,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",2881
2014,250000000140,"NILTON VENANCIO","SP","PTC",8,6,1265,210.833333333333,150,700,NA,NA,8,6,1265,210.833333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",156
2014,250000000141,"OSVALDO SANTOS DA SILVA","SP","PT do B",12,12,1571.15,130.929166666667,NA,850,721.15,NA,15,15,1571.15,104.743333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",285
2014,250000000143,"RAIMUNDO NONATO DOS SANTOS SOUZA","SP","PTC",3,3,845,281.666666666667,NA,700,NA,NA,3,3,845,281.666666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","OUTROS",693
2014,250000000144,"REGINALDO BUENO ANDRADE","SP","PSL",4,3,950,316.666666666667,300,800,NA,NA,4,3,950,316.666666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",605
2014,250000000145,"RENATA HELLMEISTER DE ABREU","SP","PTN",69,55,1394540.12,25355.2749090909,26699.85,152400,63800,102000,1247,859,1518333.76,1767.55967403958,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",86647
2014,250000000149,"ROGERIO LINS WANDERLEY","SP","PTN",66,55,159991.03,2908.92781818182,3947.49,55600,49700.77,47000,188,129,137410.46,1065.19736434109,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR",53380
2014,250000000150,"RONALDO DUCCESCHI FONTES","SP","PTC",8,6,10650,1775,NA,4000,NA,3950,10,8,10650,1331.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",1661
2014,250000000152,"RUBENS GALLEONI FILHO","SP","PSL",8,8,4390.75,548.84375,NA,1448,NA,NA,8,8,4390.75,548.84375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",559
2014,250000000153,"RUBENS MASSASHI ITO","SP","PSL",6,6,2484.25,414.041666666667,NA,NA,150,2000,6,6,2484.25,414.041666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",544
2014,250000000154,"SANDRA REGINA DA SILVA","SP","PT do B",6,6,2102.4,350.4,NA,1000,NA,NA,6,6,2102.4,350.4,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","PUBLICITÁRIO",645
2014,250000000156,"SUELEM ALINE MENDES SILVA","SP","PT do B",7,7,2377.4,339.628571428571,200,1000,NA,NA,7,7,2377.4,339.628571428571,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","CANTOR E COMPOSITOR",1272
2014,250000000157,"SUELI MARIA DE JESUS LAMENTE","SP","PTC",2,2,550,275,NA,550,NA,NA,2,2,550,275,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","SECRETÁRIO E DATILÓGRAFO",21
2014,250000000268,"SILVIO ROCHA DE OLIVEIRA JUNIOR","SP","PTN",8,7,3900,557.142857142857,800,400,NA,NA,8,7,3900,557.142857142857,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",1293
2014,250000000277,"ADEILDE MARY ALVES ANTUNES","SP","PMN",8,8,2749,343.625,NA,NA,NA,250,8,8,2749,343.625,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",2943
2014,250000000278,"ADIZIO ALVES BEZERRA","SP","PMN",7,7,693.5,99.0714285714286,NA,NA,NA,100,7,7,693.5,99.0714285714286,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",157
2014,250000000279,"AGUINALDO OLIVEIRA DA ROCHA","SP","PMN",33,23,18021,783.521739130435,NA,15688,NA,NA,34,24,18046,751.916666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",679
2014,250000000280,"ANTONIO MONTEIRO","SP","PMN",14,13,7887.38,606.721538461538,NA,300,NA,5909.88,20,19,7887.38,415.125263157895,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",5436
2014,250000000281,"ANTONIO SOBREIRA DE LIMA","SP","PMN",12,7,2515,359.285714285714,NA,NA,NA,1000,12,7,2515,359.285714285714,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",312
2014,250000000282,"APARECIDO MOREIRA DA SILVA","SP","PMN",5,5,4124,824.8,NA,2000,NA,1040,5,5,4124,824.8,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR",1057
2014,250000000283,"APARECIDO RUBENS DE ANDRADE","SP","PMN",17,13,4433.4,341.030769230769,NA,2808.4,NA,200,19,15,4433.4,295.56,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DIRETOR DE EMPRESAS",447
2014,250000000284,"ARLEM SPENCER SCORSATO","SP","PMN",4,4,608,152,NA,NA,NA,200,4,4,608,152,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",528
2014,250000000285,"BENEDITO ISMAEL PEREIRA","SP","PMN",9,9,5028.55,558.727777777778,NA,NA,NA,3213.55,12,12,4932.55,411.045833333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",135
2014,250000000286,"CARLOS BENEDITO MAZZON","SP","PMN",8,8,2531,316.375,NA,NA,NA,200,8,8,2531,316.375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","CONTADOR",492
2014,250000000287,"CELSO ANARUMA","SP","PMN",7,7,2396,342.285714285714,NA,NA,NA,300,7,7,2396,342.285714285714,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA",91
2014,250000000288,"DANIEL DE FREITAS CASTILHO","SP","PMN",14,14,3166.83,226.202142857143,NA,NA,NA,1068.83,19,17,3025.33,177.960588235294,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",571
2014,250000000289,"FLORIANO FERREIRA DA SILVA","SP","PMN",9,9,1965,218.333333333333,NA,NA,NA,150,9,8,1827.5,228.4375,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SEPARADO(A) JUDICIALMENTE","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",111
2014,250000000290,"GILBERTO PINTO CARDOSO FILHO","SP","PMN",16,9,3395,377.222222222222,NA,NA,NA,1580,17,10,3395,339.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",792
2014,250000000291,"HAYDEE FERRAZ SIMÕES","SP","PMN",12,11,4394,399.454545454545,NA,2000,NA,1000,22,20,4891.5,244.575,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO MÉDIO",240
2014,250000000292,"JOSÉ MARIA RODRIGUES DE MATOS","SP","PMN",20,19,8720,458.947368421053,905,5150,1000,300,21,20,8720.01,436.0005,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",4319
2014,250000000293,"LOURIVAL DE JESUS DA SILVA","SP","PMN",11,10,4125,412.5,NA,NA,NA,2610,14,13,4118,316.769230769231,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",333
2014,250000000294,"LUIZ SEBASTIÃO DE FREITAS","SP","PMN",21,18,25136,1396.44444444444,NA,300,NA,22420,59,36,25004.15,694.559722222222,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","COMERCIANTE",565
2014,250000000295,"MARCIO TOMAZELA","SP","PMN",39,29,37916.5,1307.46551724138,5860.5,12650,2340,23301,92,76,39459.69,519.206447368421,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",3109
2014,250000000296,"MYRIAN APARECIDA BOSCO MASSAROLLO","SP","PMN",10,7,1031,147.285714285714,NA,NA,NA,300,10,7,1031,147.285714285714,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",331
2014,250000000297,"NEUSA DOS ANJOS RUOTOLO","SP","PMN",6,6,1967,327.833333333333,NA,NA,NA,200,6,6,1967,327.833333333333,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",45
2014,250000000298,"NOEMIA MARIA SANTANA","SP","PMN",8,7,1944,277.714285714286,NA,NA,NA,150,8,7,1944,277.714285714286,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",141
2014,250000000300,"PEDRO LUIZ VIVIANI","SP","PMN",9,8,2115,264.375,NA,NA,NA,300,9,8,2115,264.375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",696
2014,250000000301,"RENAN THIAGO CALDATO BENTO GARCIA","SP","PMN",12,11,7690,699.090909090909,NA,5600,NA,300,14,13,7690,591.538461538462,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",2321
2014,250000000303,"SANTOS GARCIA JUNIOR","SP","PMN",10,10,4538.5,453.85,457.5,724,NA,1950,10,10,4538.5,453.85,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","ADMINISTRADOR",1492
2014,250000000304,"SILVINO ROQUE NETO","SP","PMN",10,10,3633,363.3,NA,NA,NA,150,10,10,3633,363.3,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","OUTROS",1109
2014,250000000305,"SYLVIO RODRIGUES JUNIOR","SP","PMN",17,13,9395.03,722.694615384615,NA,NA,NA,250,17,13,9395.03,722.694615384615,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","COMERCIANTE",503
2014,250000000306,"TELMA FREGATE LIRA","SP","PMN",9,9,3065,340.555555555556,NA,NA,NA,150,9,9,3065,340.555555555556,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","ESTETICISTA",167
2014,250000000308,"ZULMIRA FREITAS DE PAULA SOUZA","SP","PMN",9,8,2065,258.125,NA,NA,NA,250,9,8,2065,258.125,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",522
2014,250000000346,"LINDALVA MARIA DE BARROS MORTATTI","SP","PSL",4,4,2002.55,500.6375,NA,1448,NA,NA,4,4,2002.55,500.6375,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",323
2014,250000000358,"ADRIANA RODRIGUES DE OLIVEIRA","SP","PT do B",5,5,1395.6,279.12,NA,500,NA,8.2,11,10,1393.4,139.34,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",447
2014,250000000363,"PEDRO ANTONIO FRANCO","SP","PT do B",4,4,1102.4,275.6,NA,NA,812.4,NA,4,4,1102.4,275.6,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO DE LABORATÓRIO E RAIOS X",103
2014,250000000370,"CONCEIÇÃO APARECIDA PEDROSO","SP","PSL",4,4,2002.55,500.6375,NA,1448,NA,NA,4,4,2002.55,500.6375,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","OUTROS",6
2014,250000000371,"FRANCISCA CLEMENTINO DE SOUSA","SP","PTN",3,3,500,166.666666666667,NA,200,NA,NA,3,3,500,166.666666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",226
2014,250000000374,"CARLOS ANTONIO LAPIQUE MARTINEZ","SP","PTN",19,14,38394.12,2742.43714285714,NA,13499,26026.12,10419,74,49,37345.27,762.148367346939,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",2002
2014,250000000382,"FRANCISCO MANSANI QUEDA","SP","PSC",10,9,6476.84,719.648888888889,6951.84,NA,NA,NA,10,9,6476.84,719.648888888889,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",3736
2014,250000000386,"GILMARA ALMEIDA GONÇALVES RIEVRS OLIVEIRA","SP","PSC",151,86,104756.23,1218.09569767442,40499.91,75139.57,NA,14000,358,140,99094.59,707.8185,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",18332
2014,250000000388,"MARCO ANTONIO FELICIANO","SP","PSC",61,54,139708.85,2587.20092592593,126622.35,14400,3200,NA,68,60,139663.15,2327.71916666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",398087
2014,250000000389,"DIEGO RODRIGO AMADOR BUENO DE CAMARGO E BELFORT ORTIZ MONTEIRO","SP","PSC",101,83,175458.49,2113.95771084337,53850.58,87031.16,44091.75,300,191,164,174185.49,1062.10664634146,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",12979
2014,250000000392,"ALESSANDER BARREIRA VIGNA","SP","PSC",13,13,12660.52,973.886153846154,12660.52,NA,NA,NA,13,13,12660.52,973.886153846154,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","AGENTE DE SAÚDE E SANITARISTA",2489
2014,250000000398,"ERMELINDO INACIO MARTINS JUNIOR","SP","PSC",15,15,28966.12,1931.07466666667,2476.84,11700,12489.28,2300,41,38,28332.06,745.580526315789,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",4225
2014,250000000400,"SEIJI KIKUTI","SP","PSC",8,8,4976.84,622.105,4976.84,NA,NA,NA,8,8,4976.84,622.105,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","DIVORCIADO(A)","ADMINISTRADOR",491
